Cultivar,Quantidade (Kg),ano,subopcao,Categoria
Gamay St Romain,154220.0,1998,Viníferas,TINTAS
Gamay Beaujolais,450296.0,1998,Viníferas,TINTAS
Grand Noir,422.0,1998,Viníferas,TINTAS
Grenache,0.0,1998,Viníferas,TINTAS
Jaen,0.0,1998,Viníferas,TINTAS
Lagrein,0.0,1998,Viníferas,TINTAS
Lambrusco,45240.0,1998,Viníferas,TINTAS
Malbec,12977.0,1998,Viníferas,TINTAS
Marzemina,1390.0,1998,Viníferas,TINTAS
Merlot,3188079.0,1998,Viníferas,TINTAS
Marselan,0.0,1998,Viníferas,TINTAS
Mistura de uvas viníferas tinto,0.0,1998,Viníferas,TINTAS
Molinera,0.0,1998,Viníferas,TINTAS
Montepulciano,0.0,1998,Viníferas,TINTAS
Moscato Bailey,0.0,1998,Viníferas,TINTAS
Napa Gamay,238000.0,1998,Viníferas,TINTAS
Nebbiolo,12305.0,1998,Viníferas,TINTAS
Petit Verdot,0.0,1998,Viníferas,TINTAS
Petite Sirah,78455.0,1998,Viníferas,TINTAS
Pinotage,629762.0,1998,Viníferas,TINTAS
Pinot Noir,276386.0,1998,Viníferas,TINTAS
Pinot Saint George,171750.0,1998,Viníferas,TINTAS
Piriquita,0.0,1998,Viníferas,TINTAS
Primitivo,0.0,1998,Viníferas,TINTAS
Rebo,0.0,1998,Viníferas,TINTAS
Refosco,0.0,1998,Viníferas,TINTAS
Rondinella,0.0,1998,Viníferas,TINTAS
Ruby Cabernet,16033.0,1998,Viníferas,TINTAS
Sangiovese,0.0,1998,Viníferas,TINTAS
Saperavi,0.0,1998,Viníferas,TINTAS
Sira (falsa),0.0,1998,Viníferas,TINTAS
Tannat,1270299.0,1998,Viníferas,TINTAS
Tempranillo,0.0,1998,Viníferas,TINTAS
Teroldego,0.0,1998,Viníferas,TINTAS
Torrontes,0.0,1998,Viníferas,TINTAS
Tinta Barroca,0.0,1998,Viníferas,TINTAS
Tinta Roriz,0.0,1998,Viníferas,TINTAS
Touriga Francesa,0.0,1998,Viníferas,TINTAS
Touriga Nacional,0.0,1998,Viníferas,TINTAS
Tinta Madeira,0.0,1998,Viníferas,TINTAS
Tintoria,0.0,1998,Viníferas,TINTAS
Trincdeira,0.0,1998,Viníferas,TINTAS
Trousseau,0.0,1998,Viníferas,TINTAS
Zinfandel,593579.0,1998,Viníferas,TINTAS
Outras1,0.0,1998,Viníferas,TINTAS
Aliatico,0.0,1998,Viníferas,BRANCAS E ROSADAS
Aligote,23716.0,1998,Viníferas,BRANCAS E ROSADAS
Altesse,0.0,1998,Viníferas,BRANCAS E ROSADAS
Alvarinho,0.0,1998,Viníferas,BRANCAS E ROSADAS
Arriloba,17439.0,1998,Viníferas,BRANCAS E ROSADAS
Auxerrois,0.0,1998,Viníferas,BRANCAS E ROSADAS
Burger,12295.0,1998,Viníferas,BRANCAS E ROSADAS
Chardonnay,2966716.0,1998,Viníferas,BRANCAS E ROSADAS
Chasselas,80410.0,1998,Viníferas,BRANCAS E ROSADAS
Chenin Blanc,398013.0,1998,Viníferas,BRANCAS E ROSADAS
Clairette(1),0.0,1998,Viníferas,BRANCAS E ROSADAS
Colombard,171673.0,1998,Viníferas,BRANCAS E ROSADAS
Flora,311974.0,1998,Viníferas,BRANCAS E ROSADAS
Garganega,0.0,1998,Viníferas,BRANCAS E ROSADAS
Gewurztraminer,417301.0,1998,Viníferas,BRANCAS E ROSADAS
Gouveio,0.0,1998,Viníferas,BRANCAS E ROSADAS
Gros Manseng,0.0,1998,Viníferas,BRANCAS E ROSADAS
Italia (Pirovano 65) (PE),0.0,1998,Viníferas,BRANCAS E ROSADAS
Maccabeo,0.0,1998,Viníferas,BRANCAS E ROSADAS
Malvasia,1718461.0,1998,Viníferas,BRANCAS E ROSADAS
Malvasia Amarela,0.0,1998,Viníferas,BRANCAS E ROSADAS
Malvasia Bianca,4710.0,1998,Viníferas,BRANCAS E ROSADAS
Malvasia Chianti,0.0,1998,Viníferas,BRANCAS E ROSADAS
Malvasia Verde,0.0,1998,Viníferas,BRANCAS E ROSADAS
Malvasia di Candia,0.0,1998,Viníferas,BRANCAS E ROSADAS
Malvasia Istriana,0.0,1998,Viníferas,BRANCAS E ROSADAS
Mistura de uvas viníferas branco,0.0,1998,Viníferas,BRANCAS E ROSADAS
Mistura de uvas viníferas rosado,0.0,1998,Viníferas,BRANCAS E ROSADAS
Moscato Branco,9495554.0,1998,Viníferas,BRANCAS E ROSADAS
Moscato Canelli,0.0,1998,Viníferas,BRANCAS E ROSADAS
Moscato Giallo,0.0,1998,Viníferas,BRANCAS E ROSADAS
Moscato Nazareno,0.0,1998,Viníferas,BRANCAS E ROSADAS
Moscato Bianco R2,0.0,1998,Viníferas,BRANCAS E ROSADAS
Moscato de Alexandria,0.0,1998,Viníferas,BRANCAS E ROSADAS
Moscato Rosado,0.0,1998,Viníferas,BRANCAS E ROSADAS
Muscat Ã Petits Grains,0.0,1998,Viníferas,BRANCAS E ROSADAS
Muller Thurgau,15232.0,1998,Viníferas,BRANCAS E ROSADAS
Muscadelle,2489.0,1998,Viníferas,BRANCAS E ROSADAS
Ora,0.0,1998,Viníferas,BRANCAS E ROSADAS
Palomino,13406.0,1998,Viníferas,BRANCAS E ROSADAS
Petit Manseng,0.0,1998,Viníferas,BRANCAS E ROSADAS
Peverella,543544.0,1998,Viníferas,BRANCAS E ROSADAS
Pinot Blanc,257467.0,1998,Viníferas,BRANCAS E ROSADAS
Pinot Gris,0.0,1998,Viníferas,BRANCAS E ROSADAS
Prosecco,249502.0,1998,Viníferas,BRANCAS E ROSADAS
Red Veltliner,0.0,1998,Viníferas,BRANCAS E ROSADAS
Riesling Italico,4532556.0,1998,Viníferas,BRANCAS E ROSADAS
Riesling Renano,859540.0,1998,Viníferas,BRANCAS E ROSADAS
Sauvignon Blanc(2),722142.0,1998,Viníferas,BRANCAS E ROSADAS
Sauvignon Gris,0.0,1998,Viníferas,BRANCAS E ROSADAS
Seara Nova,3707.0,1998,Viníferas,BRANCAS E ROSADAS
Semillon,2794570.0,1998,Viníferas,BRANCAS E ROSADAS
Schonburger,0.0,1998,Viníferas,BRANCAS E ROSADAS
Sylvaner,764782.0,1998,Viníferas,BRANCAS E ROSADAS
Tocai Friulano,675.0,1998,Viníferas,BRANCAS E ROSADAS
Trebbiano,5416678.0,1998,Viníferas,BRANCAS E ROSADAS
Trebbiano Toscano,0.0,1998,Viníferas,BRANCAS E ROSADAS
Verdea,0.0,1998,Viníferas,BRANCAS E ROSADAS
Verdelho,0.0,1998,Viníferas,BRANCAS E ROSADAS
Verdiso,0.0,1998,Viníferas,BRANCAS E ROSADAS
Vermentino,1130.0,1998,Viníferas,BRANCAS E ROSADAS
Vernaccia,319538.0,1998,Viníferas,BRANCAS E ROSADAS
Viogner,0.0,1998,Viníferas,BRANCAS E ROSADAS
Viognier,0.0,1998,Viníferas,BRANCAS E ROSADAS
Outras(3),0.0,1998,Viníferas,BRANCAS E ROSADAS
Bacarina,0.0,1998,Americanas e híbridas,TINTAS
Bailey,0.0,1998,Americanas e híbridas,TINTAS
Bordo,34014727.0,1998,Americanas e híbridas,TINTAS
Bourdin (S),7270.0,1998,Americanas e híbridas,TINTAS
BRS Carmen,0.0,1998,Americanas e híbridas,TINTAS
BRS Cora,0.0,1998,Americanas e híbridas,TINTAS
BRS Magna,0.0,1998,Americanas e híbridas,TINTAS
BRS Margot,0.0,1998,Americanas e híbridas,TINTAS
BRS Morena,0.0,1998,Americanas e híbridas,TINTAS
BRS Núbia,0.0,1998,Americanas e híbridas,TINTAS
BRS Rúbea,0.0,1998,Americanas e híbridas,TINTAS
BRS Violeta,0.0,1998,Americanas e híbridas,TINTAS
BRS Vitória,0.0,1998,Americanas e híbridas,TINTAS
Champagnon (Champanheta),0.0,1998,Americanas e híbridas,TINTAS
Coleções,0.0,1998,Americanas e híbridas,TINTAS
Concord,21850423.0,1998,Americanas e híbridas,TINTAS
Concord clone 30,0.0,1998,Americanas e híbridas,TINTAS
Couderc,9098481.0,1998,Americanas e híbridas,TINTAS
Cynthiana(1),292590.0,1998,Americanas e híbridas,TINTAS
Herbemont,17315058.0,1998,Americanas e híbridas,TINTAS
Isabel,143410394.0,1998,Americanas e híbridas,IAC 138022
Isabel Precoce,0.0,1998,Americanas e híbridas,IAC 138022
Jacquez,2221138.0,1998,Americanas e híbridas,IAC 138022
Kyoko,0.0,1998,Americanas e híbridas,IAC 138022
Landot,0.0,1998,Americanas e híbridas,IAC 138022
Mistura de uvas americanas tinto,0.0,1998,Americanas e híbridas,IAC 138022
Oberlin,2826.0,1998,Americanas e híbridas,IAC 138022
Othello,55456.0,1998,Americanas e híbridas,IAC 138022
Paco,0.0,1998,Americanas e híbridas,IAC 138022
Patricia,0.0,1998,Americanas e híbridas,IAC 138022
Seibel,14338821.0,1998,Americanas e híbridas,IAC 138022
Seibel 2 (seibeleto),0.0,1998,Americanas e híbridas,IAC 138022
Seyve Willard (Tinta),0.0,1998,Americanas e híbridas,IAC 138022
Vênus,0.0,1998,Americanas e híbridas,IAC 138022
Baco,1012.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
Bokay,0.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
BRS Bibiana,0.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
BRS Clara,0.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
BRS Lorena,0.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
Couderc 13,2598439.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
Delaware,0.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
Dona Zillá,0.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
Dut Chess,16342.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
Goethe,322158.0,1998,Americanas e híbridas,BRANCAS E ROSADAS
Juliana,0.0,1998,Americanas e híbridas,IAC
Martha,4307.0,1998,Americanas e híbridas,IAC
Mistura de uvas americanas,0.0,1998,Americanas e híbridas,IAC
Moscato Embrapa,0.0,1998,Americanas e híbridas,IAC
Niagara,16338939.0,1998,Americanas e híbridas,IAC
Niagara Branca,0.0,1998,Americanas e híbridas,IAC
Niagara Rosada,4312102.0,1998,Americanas e híbridas,IAC
Poloske,0.0,1998,Americanas e híbridas,IAC
Seleções,0.0,1998,Americanas e híbridas,IAC
Seyve Villard,1564884.0,1998,Americanas e híbridas,IAC
Seyve Villard 5276,0.0,1998,Americanas e híbridas,IAC
Seyve Villard 12375,63233.0,1998,Americanas e híbridas,IAC
Tardia de Caxias,0.0,1998,Americanas e híbridas,IAC
Outras(2),0.0,1998,Americanas e híbridas,IAC
Alphonse Lavallee,0.0,1998,Uvas de mesa,TINTAS
Moscato de Hamburgo,0.0,1998,Uvas de mesa,TINTAS
Cardinal,0.0,1998,Uvas de mesa,BRANCAS
Golden Queen,0.0,1998,Uvas de mesa,BRANCAS
Patrícia,0.0,1998,Uvas de mesa,BRANCAS
Perlona,0.0,1998,Uvas de mesa,BRANCAS
Italia,0.0,1998,Uvas de mesa,BRANCAS
"Rubi (Itália, Itália Ro)",0.0,1998,Uvas de mesa,BRANCAS
nan,0.0,1998,Sem classificação,BRANCAS
nan,0.0,1998,Sem classificação,BRANCAS
Alicante Bouschet,102174.0,1999,Viníferas,TINTAS
Ancelota,0.0,1999,Viníferas,TINTAS
Aramon,0.0,1999,Viníferas,TINTAS
Alfrocheiro,0.0,1999,Viníferas,TINTAS
Arinarnoa,0.0,1999,Viníferas,TINTAS
Aspirant Bouschet,0.0,1999,Viníferas,TINTAS
Barbera,149019.0,1999,Viníferas,TINTAS
Bonarda,88710.0,1999,Viníferas,TINTAS
Cabernet Franc,2910807.0,1999,Viníferas,TINTAS
Cabernet Sauvignon,4490054.0,1999,Viníferas,TINTAS
Caladoc,0.0,1999,Viníferas,TINTAS
Campanario,0.0,1999,Viníferas,TINTAS
Canaiolo,1961.0,1999,Viníferas,TINTAS
Carignan,0.0,1999,Viníferas,TINTAS
Carmenere,15050.0,1999,Viníferas,TINTAS
Castelão,0.0,1999,Viníferas,TINTAS
Corvina,0.0,1999,Viníferas,TINTAS
Croatina,0.0,1999,Viníferas,TINTAS
Cinsaut,14800.0,1999,Viníferas,TINTAS
Dom Felder,0.0,1999,Viníferas,TINTAS
Dolcetto,0.0,1999,Viníferas,TINTAS
Durif,0.0,1999,Viníferas,TINTAS
Egiodola,188625.0,1999,Viníferas,TINTAS
Ekigaina,0.0,1999,Viníferas,TINTAS
Festival (Sugraone),0.0,1999,Viníferas,TINTAS
Franconia,0.0,1999,Viníferas,TINTAS
Freisa,0.0,1999,Viníferas,TINTAS
Gamay St Romain,569713.0,1999,Viníferas,TINTAS
Gamay Beaujolais,215226.0,1999,Viníferas,TINTAS
Grand Noir,0.0,1999,Viníferas,TINTAS
Grenache,0.0,1999,Viníferas,TINTAS
Jaen,0.0,1999,Viníferas,TINTAS
Lagrein,0.0,1999,Viníferas,TINTAS
Lambrusco,67305.0,1999,Viníferas,TINTAS
Malbec,43135.0,1999,Viníferas,TINTAS
Marzemina,0.0,1999,Viníferas,TINTAS
Merlot,5071616.0,1999,Viníferas,TINTAS
Marselan,0.0,1999,Viníferas,TINTAS
Mistura de uvas viníferas tinto,0.0,1999,Viníferas,TINTAS
Molinera,0.0,1999,Viníferas,TINTAS
Montepulciano,0.0,1999,Viníferas,TINTAS
Moscato Bailey,0.0,1999,Viníferas,TINTAS
Napa Gamay,216540.0,1999,Viníferas,TINTAS
Nebbiolo,0.0,1999,Viníferas,TINTAS
Petit Verdot,0.0,1999,Viníferas,TINTAS
Petite Sirah,109791.0,1999,Viníferas,TINTAS
Pinotage,935337.0,1999,Viníferas,TINTAS
Pinot Noir,471462.0,1999,Viníferas,TINTAS
Pinot Saint George,195560.0,1999,Viníferas,TINTAS
Piriquita,0.0,1999,Viníferas,TINTAS
Primitivo,0.0,1999,Viníferas,TINTAS
Rebo,0.0,1999,Viníferas,TINTAS
Refosco,0.0,1999,Viníferas,TINTAS
Rondinella,0.0,1999,Viníferas,TINTAS
Ruby Cabernet,24678.0,1999,Viníferas,TINTAS
Sangiovese,0.0,1999,Viníferas,TINTAS
Saperavi,0.0,1999,Viníferas,TINTAS
Sira (falsa),0.0,1999,Viníferas,TINTAS
Tannat,2077578.0,1999,Viníferas,TINTAS
Tempranillo,0.0,1999,Viníferas,TINTAS
Teroldego,0.0,1999,Viníferas,TINTAS
Torrontes,0.0,1999,Viníferas,TINTAS
Tinta Barroca,0.0,1999,Viníferas,TINTAS
Tinta Roriz,0.0,1999,Viníferas,TINTAS
Touriga Francesa,0.0,1999,Viníferas,TINTAS
Touriga Nacional,0.0,1999,Viníferas,TINTAS
Tinta Madeira,0.0,1999,Viníferas,TINTAS
Tintoria,0.0,1999,Viníferas,TINTAS
Trincdeira,0.0,1999,Viníferas,TINTAS
Trousseau,0.0,1999,Viníferas,TINTAS
Zinfandel,84271.0,1999,Viníferas,TINTAS
Outras1,7690.0,1999,Viníferas,TINTAS
Aliatico,0.0,1999,Viníferas,BRANCAS E ROSADAS
Aligote,0.0,1999,Viníferas,BRANCAS E ROSADAS
Altesse,0.0,1999,Viníferas,BRANCAS E ROSADAS
Alvarinho,0.0,1999,Viníferas,BRANCAS E ROSADAS
Arriloba,26135.0,1999,Viníferas,BRANCAS E ROSADAS
Auxerrois,0.0,1999,Viníferas,BRANCAS E ROSADAS
Burger,14427.0,1999,Viníferas,BRANCAS E ROSADAS
Chardonnay,1501537.0,1999,Viníferas,BRANCAS E ROSADAS
Chasselas,267566.0,1999,Viníferas,BRANCAS E ROSADAS
Chenin Blanc,492063.0,1999,Viníferas,BRANCAS E ROSADAS
Clairette(1),0.0,1999,Viníferas,BRANCAS E ROSADAS
Colombard,282698.0,1999,Viníferas,BRANCAS E ROSADAS
Flora,496779.0,1999,Viníferas,BRANCAS E ROSADAS
