Produto,Quantidade (L.),ano,Categoria
Mistelas,420127.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,124870.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,2472555.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,8162500.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,847456.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,756557.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,1997,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,133479291.0,1998,VINHO DE MESA
Rosado,12980172.0,1998,VINHO DE MESA
Branco,35117186.0,1998,VINHO DE MESA
Tinto,11925188.0,1998,VINHO FINO DE MESA
Rosado,1585687.0,1998,VINHO FINO DE MESA
Branco,18945443.0,1998,VINHO FINO DE MESA
VINHO FRIZANTE,15370.0,1998,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,1998,VINHO ORGÂNICO
Tinto,50870.0,1998,VINHO ESPECIAL
Rosado,2074.0,1998,VINHO ESPECIAL
Branco,141131.0,1998,VINHO ESPECIAL
Espumante Moscatel,29712.0,1998,ESPUMANTES
Espumante,3223462.0,1998,ESPUMANTES
Espumante Orgânico,0.0,1998,ESPUMANTES
Suco Natural Integral,0.0,1998,SUCO DE UVAS
Suco Adoçado,0.0,1998,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,1998,SUCO DE UVAS
Suco Orgânico,0.0,1998,SUCO DE UVAS
Outros sucos de uvas,0.0,1998,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,13944137.0,1998,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),14356.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),2441572.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,5764233.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,256061.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,11506197.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,49339.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,108555.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,2394887.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,4606230.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,1137668.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,1655907.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,1998,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,150857434.0,1999,VINHO DE MESA
Rosado,13221934.0,1999,VINHO DE MESA
Branco,36499378.0,1999,VINHO DE MESA
Tinto,14706398.0,1999,VINHO FINO DE MESA
Rosado,1479987.0,1999,VINHO FINO DE MESA
Branco,20910186.0,1999,VINHO FINO DE MESA
VINHO FRIZANTE,12861.0,1999,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,1999,VINHO ORGÂNICO
Tinto,56589.0,1999,VINHO ESPECIAL
Rosado,112392.0,1999,VINHO ESPECIAL
Branco,65715.0,1999,VINHO ESPECIAL
Espumante Moscatel,50670.0,1999,ESPUMANTES
Espumante,5555866.0,1999,ESPUMANTES
Espumante Orgânico,0.0,1999,ESPUMANTES
Suco Natural Integral,0.0,1999,SUCO DE UVAS
Suco Adoçado,0.0,1999,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,1999,SUCO DE UVAS
Suco Orgânico,0.0,1999,SUCO DE UVAS
Outros sucos de uvas,0.0,1999,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,16261806.0,1999,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),5121.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),2480893.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,9424282.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,409640.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,14457195.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,71800.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,27060.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,88000.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,2426530.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,2784540.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,1199898.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,1013137.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,1999,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,172183792.0,2000,VINHO DE MESA
Rosado,9150927.0,2000,VINHO DE MESA
Branco,39688884.0,2000,VINHO DE MESA
Tinto,15119076.0,2000,VINHO FINO DE MESA
Rosado,1021310.0,2000,VINHO FINO DE MESA
Branco,18055443.0,2000,VINHO FINO DE MESA
VINHO FRIZANTE,2583.0,2000,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2000,VINHO ORGÂNICO
Tinto,177872.0,2000,VINHO ESPECIAL
Rosado,0.0,2000,VINHO ESPECIAL
Branco,71473.0,2000,VINHO ESPECIAL
Espumante Moscatel,194723.0,2000,ESPUMANTES
Espumante,4136072.0,2000,ESPUMANTES
Espumante Orgânico,0.0,2000,ESPUMANTES
Suco Natural Integral,0.0,2000,SUCO DE UVAS
Suco Adoçado,0.0,2000,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2000,SUCO DE UVAS
Suco Orgânico,0.0,2000,SUCO DE UVAS
Outros sucos de uvas,0.0,2000,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,15315971.0,2000,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),8213.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),2035067.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,10847415.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,400579.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,11065803.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,66197.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,180900.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,6654097.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,3715390.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,1084344.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,1110159.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2000,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,176793696.0,2001,VINHO DE MESA
Rosado,7283912.0,2001,VINHO DE MESA
Branco,37440616.0,2001,VINHO DE MESA
Tinto,12112495.0,2001,VINHO FINO DE MESA
Rosado,790176.0,2001,VINHO FINO DE MESA
Branco,15798987.0,2001,VINHO FINO DE MESA
VINHO FRIZANTE,0.0,2001,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2001,VINHO ORGÂNICO
Tinto,281260.0,2001,VINHO ESPECIAL
Rosado,12833.0,2001,VINHO ESPECIAL
Branco,198179.0,2001,VINHO ESPECIAL
Espumante Moscatel,474162.0,2001,ESPUMANTES
Espumante,4019853.0,2001,ESPUMANTES
Espumante Orgânico,0.0,2001,ESPUMANTES
Suco Natural Integral,0.0,2001,SUCO DE UVAS
Suco Adoçado,0.0,2001,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2001,SUCO DE UVAS
Suco Orgânico,0.0,2001,SUCO DE UVAS
Outros sucos de uvas,0.0,2001,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,14704091.0,2001,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),13881.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),2018918.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,10994658.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,208570.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,10253296.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,66824.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,6619.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,369070.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,1767848.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,3920000.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,276791.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,957388.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2001,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,181274195.0,2002,VINHO DE MESA
Rosado,8434812.0,2002,VINHO DE MESA
Branco,37738385.0,2002,VINHO DE MESA
Tinto,12109658.0,2002,VINHO FINO DE MESA
Rosado,650263.0,2002,VINHO FINO DE MESA
Branco,12678829.0,2002,VINHO FINO DE MESA
VINHO FRIZANTE,5003.0,2002,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2002,VINHO ORGÂNICO
Tinto,258412.0,2002,VINHO ESPECIAL
Rosado,0.0,2002,VINHO ESPECIAL
Branco,11952.0,2002,VINHO ESPECIAL
Espumante Moscatel,525996.0,2002,ESPUMANTES
Espumante,3741548.0,2002,ESPUMANTES
Espumante Orgânico,0.0,2002,ESPUMANTES
Suco Natural Integral,0.0,2002,SUCO DE UVAS
Suco Adoçado,0.0,2002,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2002,SUCO DE UVAS
Suco Orgânico,0.0,2002,SUCO DE UVAS
Outros sucos de uvas,0.0,2002,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,16499202.0,2002,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),23901.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),2030651.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,10423992.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,169986.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,9105252.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,5003.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,650136.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,2080050.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,1587601.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,2947650.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,300.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,926253.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2002,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,179225328.0,2003,VINHO DE MESA
Rosado,6945806.0,2003,VINHO DE MESA
Branco,30911825.0,2003,VINHO DE MESA
Tinto,12559693.0,2003,VINHO FINO DE MESA
Rosado,579724.0,2003,VINHO FINO DE MESA
Branco,10153754.0,2003,VINHO FINO DE MESA
VINHO FRIZANTE,5203.0,2003,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2003,VINHO ORGÂNICO
Tinto,87544.0,2003,VINHO ESPECIAL
Rosado,0.0,2003,VINHO ESPECIAL
Branco,117725.0,2003,VINHO ESPECIAL
Espumante Moscatel,594044.0,2003,ESPUMANTES
Espumante,4204240.0,2003,ESPUMANTES
Espumante Orgânico,0.0,2003,ESPUMANTES
Suco Natural Integral,0.0,2003,SUCO DE UVAS
Suco Adoçado,0.0,2003,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2003,SUCO DE UVAS
Suco Orgânico,0.0,2003,SUCO DE UVAS
Outros sucos de uvas,0.0,2003,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,15246651.0,2003,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),28128.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,1767072.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),2729201.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,7355796.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,169245.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,7954174.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,52987.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,10435.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,1085422.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,94231.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,330576.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,2272996.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,4314150.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,582970.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,889520.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2003,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,186236086.0,2004,VINHO DE MESA
Rosado,5478618.0,2004,VINHO DE MESA
Branco,33307126.0,2004,VINHO DE MESA
Tinto,10859722.0,2004,VINHO FINO DE MESA
Rosado,390371.0,2004,VINHO FINO DE MESA
Branco,8634273.0,2004,VINHO FINO DE MESA
VINHO FRIZANTE,17225.0,2004,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2004,VINHO ORGÂNICO
Tinto,51824.0,2004,VINHO ESPECIAL
Rosado,0.0,2004,VINHO ESPECIAL
Branco,15165.0,2004,VINHO ESPECIAL
Espumante Moscatel,673332.0,2004,ESPUMANTES
Espumante,4812109.0,2004,ESPUMANTES
Espumante Orgânico,0.0,2004,ESPUMANTES
Suco Natural Integral,0.0,2004,SUCO DE UVAS
Suco Adoçado,0.0,2004,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2004,SUCO DE UVAS
Suco Orgânico,0.0,2004,SUCO DE UVAS
Outros sucos de uvas,0.0,2004,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,19218964.0,2004,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",7861278.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),31294.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,2977407.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),2505882.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
